id|persona_id|cargo|fecha|fecha_final|activo|usercreated|usermodified|created_at|updated_at
1164|8610|Terapeuta Ocupacional y Coordinadora del programa de Promoción y Educación para la Salud en el Hospital San Vicente de Paúl de Garzón|NA|NA|TRUE|NA|NA|2014-02-19 13:30:35|2014-02-19 13:30:35
1165|8610|Terapeuta Ocupacional del Seguro Social en Neiva|NA|NA|TRUE|NA|NA|2014-02-19 13:30:35|2014-02-19 13:30:35
1166|8610|Coordinadora del programa Hogar de Paso de la Tercera Edad del corregimiento de la Jagua|NA|NA|TRUE|NA|NA|2014-02-19 13:30:35|2014-02-19 13:30:35
1167|8610|Directora de Proyección Social de la Universidad Cooperativa de Colombia, regional Huila|NA|NA|TRUE|NA|NA|2014-02-19 13:31:29|2014-02-19 13:31:29
1172|7530|Gerente de Coinco|01/01/13|30/11/13|TRUE|NA|NA|2014-02-20 16:36:33|2014-02-20 16:36:33
1173|7530|Asesor en Desarrollo Empresarial|01/01/12|30/11/12|TRUE|NA|NA|2014-02-20 16:36:33|2014-02-20 16:36:33
1174|7530|Coordinador de Desarrollo Empresarial|01/01/11|30/11/11|TRUE|NA|NA|2014-02-20 16:36:33|2014-02-20 16:36:33
1175|8193|Administrador Plazas de Mercado|NA|NA|TRUE|NA|NA|2014-02-20 18:50:15|2014-02-20 18:50:15
1176|8193|Jefe de Comunicaciones. Directorio Departamental Conservador|NA|NA|TRUE|NA|NA|2014-02-20 18:50:15|2014-02-20 18:50:15
1177|8193|Miembro Activo y Fundador. Colegio de Abogados Administrativistas del Valle|NA|NA|TRUE|NA|NA|2014-02-20 18:50:15|2014-02-20 18:50:15
1178|8193|Vicepresidente. Directorio Lloredista Departamental|NA|NA|TRUE|NA|NA|2014-02-20 18:50:15|2014-02-20 18:50:15
1179|1177|Docente Universidad Santiago Cali|01/01/96|01/01/00|TRUE|NA|NA|2014-02-20 19:42:56|2014-02-20 19:42:56
1180|1177|Secretario General de la Asamblea Departamental del Valle del Cauca|01/01/03|01/01/05|TRUE|NA|NA|2014-02-20 19:42:56|2014-02-20 19:42:56
1181|7466|Director Técnico del Sena en Bogotá y Santander.|NA|NA|TRUE|NA|NA|2014-02-20 19:49:32|2014-02-20 19:49:32
1182|7466|Secretario de Obras de Santander|NA|NA|TRUE|NA|NA|2014-02-20 19:49:32|2014-02-20 19:49:32
1183|7466|Secretario de Planeación de Santander|NA|NA|TRUE|NA|NA|2014-02-20 19:49:32|2014-02-20 19:49:32
1184|7466|Gerente Nacional de Ventas de Trefilería Colombiana, TREFILCO S. A|NA|NA|TRUE|NA|NA|2014-02-20 19:49:32|2014-02-20 19:49:32
1186|7467|Medillista Olímpica Atenas - Levantamiento de pesas|01/01/04|01/01/04|TRUE|NA|NA|2014-02-20 20:02:03|2014-02-20 20:02:03
1187|7660|Director de proyectos Fondo Mixto de Cultura de Bogotá|01/01/98|01/01/00|TRUE|NA|NA|2014-02-20 21:16:52|2014-02-20 21:16:52
1188|7660|Director de proyectos Consejo Nacional de Planeación|01/01/02|01/01/04|TRUE|NA|NA|2014-02-20 21:16:52|2014-02-20 21:16:52
1189|8159|Asesor Jurídico SENA - MAGDALENA|NA|NA|TRUE|NA|NA|2014-02-21 01:33:46|2014-02-21 01:33:46
1190|8159|Consultor USAID Programa Cimientos|NA|NA|TRUE|NA|NA|2014-02-21 01:33:46|2014-02-21 01:33:46
1191|8159|Asesor Jurídico Empresas Privadas|NA|NA|TRUE|NA|NA|2014-02-21 01:33:46|2014-02-21 01:33:46
1192|7455|Piloto Comercial AVIANCA|25/05/04|NA|TRUE|NA|NA|2014-02-21 15:23:09|2014-02-21 15:23:09
49|324|Estatal Gerente Loteria del Atlántico Lotería de Atlántico|01/01/97|31/12/97|TRUE|NA|NA|2010-01-17 17:34:58|2014-02-21 16:59:02
50|324|Estatal Secretario Privado Gobernación Atlántico Gobernación de Atlántico|01/01/98|31/12/00|TRUE|NA|NA|2010-01-17 17:34:58|2014-02-21 16:59:02
1185|7894|Servicios de Salud Empresario A dministrador Público Empresa privada|NA|NA|TRUE|NA|NA|2014-02-20 19:50:15|2014-02-24 15:58:42
1193|9298|ABOGADO|NA|NA|TRUE|NA|NA|2014-02-25 13:03:57|2014-02-25 13:03:57
1194|1625|Inspector de Carreteras|03/10/80|11/10/92|TRUE|NA|NA|2014-02-25 22:49:51|2014-02-25 22:49:51
1195|1625|Jefe Unidad INvestigacion Juicios Fiscales y Jurisdiccion Coactiva Contraloria General de la Republica|25/02/94|25/02/10|TRUE|NA|NA|2014-02-25 22:49:51|2014-02-25 22:49:51
1196|1625|Secretario de Gobierno de Manizales|01/10/05|31/01/06|TRUE|NA|NA|2014-02-25 22:49:51|2014-02-25 22:49:51
1197|1625|Subcontralor de Manizales|01/02/07|01/12/08|TRUE|NA|NA|2014-02-25 22:49:51|2014-02-25 22:49:51
1198|1625|Procurador Judicial ante el Tribunal Contencioso Administratvo del Risaralda|01/02/11|31/10/12|TRUE|NA|NA|2014-02-25 22:49:51|2014-02-25 22:49:51
1199|8220|Ejecutivo de Fecode|NA|NA|TRUE|NA|NA|2014-02-25 22:49:59|2014-02-25 22:49:59
1200|8220|Ejecutivo Fecode|NA|NA|TRUE|NA|NA|2014-02-25 22:49:59|2014-02-25 22:49:59
1201|8220|Ejecutivo CUT|NA|NA|TRUE|NA|NA|2014-02-25 22:49:59|2014-02-25 22:49:59
1202|8220|Ejecutivo CUT|NA|NA|TRUE|NA|NA|2014-02-25 22:49:59|2014-02-25 22:49:59
1203|1526|Gerente Hospital San Juan de Dios Santa Rosa de Osos, Antioquia|01/10/96|28/02/05|TRUE|NA|NA|2014-02-26 00:35:15|2014-02-26 00:35:15
1204|1526|Directora Nacional del PAI - Ministerio de Salud|01/08/05|20/02/06|TRUE|NA|NA|2014-02-26 00:35:15|2014-02-26 00:35:15
1205|1526|Gerente Cooperativa de Hospitales de Antioquia COHAN|21/02/06|04/09/09|TRUE|NA|NA|2014-02-26 00:35:15|2014-02-26 00:35:15
1212|7479|Asesor Educativo|08/01/09|08/02/12|TRUE|NA|NA|2014-02-27 16:47:56|2014-02-27 16:47:56
1213|7479|Acaldias|20/01/82|06/06/84|TRUE|NA|NA|2014-02-27 16:47:56|2014-02-27 16:47:56
1214|7479|Director Extensión Politécnico JIC|15/08/80|16/12/81|TRUE|NA|NA|2014-02-27 16:47:56|2014-02-27 16:47:56
1216|7518|Docente de cátedra y práctica clínica.FUMCMedellin|01/06/96|28/04/03|TRUE|NA|NA|2014-02-27 21:30:29|2014-02-27 21:30:29
1217|7518|Docente Universidad CES Medellin|05/06/05|15/12/10|TRUE|NA|NA|2014-02-27 21:30:29|2014-02-27 21:30:29
1215|5050|Educacion y Conocimiento Docente Universidad CES|10/06/05|15/12/10|TRUE|NA|NA|2014-02-27 20:36:33|2014-02-27 21:31:49
1226|8920|Asesor de Notariado y Registro|NA|NA|TRUE|NA|NA|2014-03-02 06:01:25|2014-03-02 06:01:25
1227|8920|Coordinador de entidades fiscales en el Congreso|NA|NA|TRUE|NA|NA|2014-03-02 06:01:25|2014-03-02 06:01:25
1228|8920|Coordinador Nacional del Proyecto PNUD|NA|NA|TRUE|NA|NA|2014-03-02 06:01:25|2014-03-02 06:01:25
1218|9597|Ingenieria y Servicios de Construccion Director Contractual Conalvias|01/06/13|27/02/14|TRUE|NA|NA|2014-02-27 21:30:29|2014-02-28 01:38:35
1219|9597|Ingenieria y Servicios de Construccion Director de Ingenieria D.C. PORT|01/06/12|30/05/13|TRUE|NA|NA|2014-02-28 01:59:31|2014-02-28 02:00:01
1220|9597|Ingenieria y Servicios de Construccion Director Tecnico Consorcio Doble Calzada Bogota - Villaviencio|30/10/10|30/03/11|TRUE|NA|NA|2014-02-28 02:02:51|2014-02-28 02:02:51
1221|8304|Gerente KVD|02/01/10|27/02/14|TRUE|NA|NA|2014-02-28 04:46:31|2014-02-28 04:46:31
1222|8304|Gerente Comercial Agrogestiones|01/01/09|31/12/09|TRUE|NA|NA|2014-02-28 04:46:31|2014-02-28 04:46:31
1223|7314|Editora Política W Radio|NA|NA|TRUE|NA|NA|2014-02-28 17:00:13|2014-02-28 17:00:13
1224|7314|Columnista El Heraldo|NA|NA|TRUE|NA|NA|2014-02-28 17:00:13|2014-02-28 17:00:13
1225|7314|Jefe de Prensa Ginna Parody|NA|NA|TRUE|NA|NA|2014-02-28 17:00:13|2014-02-28 17:00:13
1229|8121|Docente|06/02/96|15/12/99|TRUE|NA|NA|2014-03-04 15:54:14|2014-03-04 15:54:14
1230|9405|Gerente de Empresas Publicas de Cundinamarca SA ESP|15/10/08|15/02/12|TRUE|NA|NA|2014-03-06 16:29:47|2014-03-06 16:29:47
1231|7698|DIRECTORA PAC  EPS FAMISANAR|01/12/11|31/10/13|TRUE|NA|NA|2014-03-06 21:10:00|2014-03-06 21:10:00
1232|7698|DIRECTORA RED DE SERVICIOS DE SALUD FAMISANAR|01/02/11|31/10/11|TRUE|NA|NA|2014-03-06 21:10:00|2014-03-06 21:10:00
1233|7698|ASESORA SECRETARIA DE SALUD DE CUNDINAMARCA DIRECCION DESARROLLO DE SERVICIOS|05/01/09|31/01/11|TRUE|NA|NA|2014-03-06 21:10:00|2014-03-06 21:10:00
1234|7698|DIRECTORA PAC  EPS FAMISANAR|01/12/11|31/10/13|TRUE|NA|NA|2014-03-06 21:10:14|2014-03-06 21:10:14
1235|7698|DIRECTORA RED DE SERVICIOS DE SALUD FAMISANAR|01/02/11|31/10/11|TRUE|NA|NA|2014-03-06 21:10:14|2014-03-06 21:10:14
1236|7698|ASESORA SECRETARIA DE SALUD DE CUNDINAMARCA DIRECCION DESARROLLO DE SERVICIOS|05/01/09|31/01/11|TRUE|NA|NA|2014-03-06 21:10:14|2014-03-06 21:10:14
1237|731|Secretaria general del Ministerio Desarrollo Económico.|NA|NA|TRUE|NA|NA|2014-04-23 11:01:33|2014-04-23 11:01:33
1238|731|Analista política de Caracol Radio|NA|NA|TRUE|NA|NA|2014-04-23 11:01:33|2014-04-23 11:01:33
1240|8918|Secretario de Gobierno Municipio de Funza|09/04/03|02/10/06|TRUE|NA|NA|2014-08-27 10:26:05|2014-08-27 10:26:05
1241|8344|Otros Servicios Asesor Desarrollo Organizacional García Zuccardi|09/09/12|09/09/13|TRUE|NA|NA|2014-08-27 10:26:05|2014-09-03 18:46:13
1242|8576|Secretario de Salud de Bolívar|01/01/03|12/01/03|TRUE|NA|NA|2014-09-17 21:29:35|2014-09-17 21:29:35
1243|8474|Concejal|01/01/08|31/12/11|TRUE|NA|NA|2014-10-08 13:49:13|2014-10-08 13:49:13
1244|7430|Asesora Congreso de la República|20/07/06|20/12/11|TRUE|NA|NA|2014-10-09 23:27:16|2014-10-09 23:27:16
1245|7430|Asesora en asuntos poblacionales de la Gobernación de Santander|27/02/12|05/09/13|TRUE|NA|NA|2014-10-09 23:27:16|2014-10-09 23:27:16
1246|1468|Abogado|01/01/98|01/01/09|TRUE|NA|NA|2014-10-10 21:36:48|2014-10-10 21:36:48
1247|1468|Asesor|01/01/98|01/01/09|TRUE|NA|NA|2014-10-10 21:36:48|2014-10-10 21:36:48
1248|1468|Director electoral Partido Conservador|01/01/01|01/01/06|TRUE|NA|NA|2014-10-10 21:36:48|2014-10-10 21:36:48
1249|1468|Profesor Universitario|05/03/95|06/05/98|TRUE|NA|NA|2014-10-10 21:42:24|2014-10-10 21:42:24
1250|9724|Geerente del Banco Colpatria|NA|NA|TRUE|NA|NA|2014-10-21 22:36:39|2014-10-21 22:37:30
1251|9724|Directora del Festival Folclórico, Reinado Nacional del Bambuco y Muestra Internacional de Folclor|NA|NA|TRUE|NA|NA|2014-10-21 22:37:30|2014-10-21 22:37:30
1252|9724|Directora del Festival Folclórico, Reinado Popular y Señorita Neiva|NA|NA|TRUE|NA|NA|2014-10-21 22:37:30|2014-10-21 22:37:30
1253|9724|Directora del Banco Finandina sede Neiva|NA|NA|TRUE|NA|NA|2014-10-21 22:37:30|2014-10-21 22:37:30
1254|9435|MINISTRA DE TECNOLOGÍAS DE LA INFORMACIÓN  Y LAS COMUNICACIONES|19/07/06|31/01/10|TRUE|NA|NA|2014-11-05 20:59:26|2014-11-05 20:59:26
1255|9435|DIRECTORA DE COLCIENCIAS|30/07/03|31/01/06|TRUE|NA|NA|2014-11-05 20:59:26|2014-11-05 20:59:26
1256|9435|CONSULTORA|15/02/10|30/06/14|TRUE|NA|NA|2014-11-05 20:59:26|2014-11-05 20:59:26
1257|8598|Director Regional del ICBF en Córdoba|27/03/07|12/02/13|TRUE|NA|NA|2014-11-19 20:16:43|2014-11-19 20:16:43
1258|9387|Secretaria Educación Huila|02/01/04|01/01/06|TRUE|NA|NA|2015-01-21 15:27:09|2015-01-21 15:27:09
1259|9|Rector de la Universidad del Atlántico|NA|NA|TRUE|NA|NA|2015-11-07 17:57:43|2015-11-07 17:57:43
1260|2508|Secretario de Obras e Infraestructura, Gobernación de Nariño|01/01/04|31/12/07|TRUE|NA|NA|2017-01-19 15:01:02|2017-01-19 15:01:02
1261|1460|Tesorera del Departamento de Bolívar|NA|NA|TRUE|NA|NA|2017-02-06 20:14:25|2017-02-06 20:14:25
1262|1460|Secretaria de la Asamblea Departamental de Bolívar|NA|NA|TRUE|NA|NA|2017-02-06 20:14:25|2017-02-06 20:14:25
1263|2504|Secretario de Agricultura del Magdalena|NA|NA|TRUE|NA|NA|2017-02-06 20:51:42|2017-02-06 20:51:42
1264|8637|Secretario general de la Alcaldía de Palmira|NA|NA|TRUE|NA|NA|2017-02-06 20:54:58|2017-02-06 20:54:58
1265|8637|Gerente financiero de las Empresas Municipales de Palmira|NA|NA|TRUE|NA|NA|2017-02-06 20:54:58|2017-02-06 20:54:58
1266|8637|Director financiero de la Imprenta de la Gobernación del Valle|NA|NA|TRUE|NA|NA|2017-02-06 20:54:58|2017-02-06 20:54:58
1267|8637|Subdirector administrativo del Hospital San Vicente de Paúl de Palmira|NA|NA|TRUE|NA|NA|2017-02-06 20:54:58|2017-02-06 20:54:58
1269|14287|sustanciador, juez y conjuez del Tribunal Administrativo de Santander|NA|NA|TRUE|NA|NA|2018-02-16 21:26:58|2018-02-16 21:26:58
1270|14287|Procurador Delegado para la Conciliación Administrativa en Colombia|NA|NA|TRUE|NA|NA|2018-02-16 21:26:58|2018-02-16 21:26:58
1271|14287|Procurador Delegado ante el Consejo de Estado|NA|NA|TRUE|NA|NA|2018-02-16 21:26:58|2018-02-16 21:26:58
1272|14515|Consorcio Proyectamos -CINDE-|01/01/17|01/03/17|TRUE|NA|NA|2018-02-27 18:59:26|2018-02-27 18:59:26
1273|14515|Fundación Amanecer Dorado|01/06/16|01/01/17|TRUE|NA|NA|2018-02-27 18:59:26|2018-02-27 18:59:26
1274|14515|Fundación Jacques de Molay|01/03/15|01/05/15|TRUE|NA|NA|2018-02-27 18:59:26|2018-02-27 18:59:26
1275|14515|Federación Verdad Colombia|01/04/14|01/04/15|TRUE|NA|NA|2018-02-27 18:59:26|2018-02-27 18:59:26
1276|14515|Hispanic American Center for Economic Research – HACER/ Directora en Colombia|01/03/16|01/06/16|TRUE|NA|NA|2018-02-27 18:59:26|2018-02-27 18:59:26
1277|14515|Hacer/Directora en Colombia|01/04/11|01/08/13|TRUE|NA|NA|2018-02-27 18:59:26|2018-02-27 18:59:26
1278|14515|Análisis del Entorno (AdE) -Riesgo político-|01/04/09|01/09/09|TRUE|NA|NA|2018-02-27 18:59:26|2018-02-27 18:59:26
1279|14515|Instituto de Ciencia Política -Área de Proyectos-|01/08/06|04/02/08|TRUE|NA|NA|2018-02-27 18:59:26|2018-02-27 18:59:26
1280|12453|MIEMBRO FUNDADOR DE LA VEEDURÍA CIUDADANA INTERDISCIPLINARIA DE CALDAS|01/01/16|31/12/16|TRUE|NA|NA|2018-02-28 19:31:22|2018-02-28 19:31:22
1281|12453|MIEMBRO DEL CZA MANIZALES, DE LA COOPERATIVA COOMEVA.|01/01/11|31/12/17|TRUE|NA|NA|2018-02-28 19:31:22|2018-02-28 19:31:22
1282|12453|MIEMBRO CLUB DE LEONES LA SUIZA|01/01/05|31/12/05|TRUE|NA|NA|2018-02-28 19:31:22|2018-02-28 19:31:22
1283|12453|PRESIDENTE CLUB SOCIAL Y DEPORTIVO CAPABLANCA|01/01/96|31/12/04|TRUE|NA|NA|2018-02-28 19:31:22|2018-02-28 19:31:22
1284|12453|PRESIDENTE CONSEJO DE ADMINISTRACIÓN  - COMSALUD|01/01/95|31/05/96|TRUE|NA|NA|2018-02-28 19:31:22|2018-02-28 19:31:22
1285|12453|MIEMBRO PRINCIPAL JUNTA SECCIONAL DE SALUD DE CALDAS|01/01/91|31/12/93|TRUE|NA|NA|2018-02-28 19:31:22|2018-02-28 19:31:22
1286|13589|Gerente GeneralINNpulsa Colombia|01/05/16|01/10/16|TRUE|NA|NA|2018-03-08 12:07:05|2018-03-08 12:07:05
1287|13589|Director Mentalidad y cultura InMpulsa|01/10/15|01/05/16|TRUE|NA|NA|2018-03-08 12:07:05|2018-03-08 12:07:05
1288|13589|Docente Cátedra  CESA|01/02/12|01/12/15|TRUE|NA|NA|2018-03-08 12:07:05|2018-03-08 12:07:05
1289|13589|Docente Universidad Javeriana|01/05/12|01/12/13|TRUE|NA|NA|2018-03-08 12:07:05|2018-03-08 12:07:05
1290|13589|Director Ejecutivo Creative lab|01/12/10|01/12/14|TRUE|NA|NA|2018-03-08 12:07:05|2018-03-08 12:07:05
1291|13589|Asesor de proyectos Federación  de  municipios|01/05/06|01/08/10|TRUE|NA|NA|2018-03-08 12:07:05|2018-03-08 12:07:05
